Datetime,Open,High,Low,Close,Next Close
2022-01-01 19:55:00+00:00,47362.81640625,47369.0234375,47362.81640625,47369.0234375,47369.9296875
2022-01-01 20:00:00+00:00,47378.12109375,47378.12109375,47369.9296875,47369.9296875,47359.01953125
2022-01-01 20:05:00+00:00,47361.01171875,47364.8984375,47356.77734375,47359.01953125,47354.734375
2022-01-01 20:10:00+00:00,47362.6875,47362.6875,47354.734375,47354.734375,47330.5859375
2022-01-01 20:15:00+00:00,47356.9453125,47356.9453125,47322.203125,47330.5859375,47354.98046875
2022-01-01 20:20:00+00:00,47338.4765625,47354.98046875,47338.4765625,47354.98046875,47399.76171875
2022-01-01 20:25:00+00:00,47389.2109375,47399.76171875,47382.88671875,47399.76171875,47453.890625
2022-01-01 20:30:00+00:00,47403.26953125,47453.890625,47403.26953125,47453.890625,47514.078125
2022-01-01 20:35:00+00:00,47518.4296875,47531.65234375,47513.765625,47514.078125,47460.38671875
2022-01-01 20:40:00+00:00,47499.5078125,47499.5078125,47460.38671875,47460.38671875,47444.0859375
2022-01-01 20:45:00+00:00,47458.859375,47458.859375,47421.52734375,47444.0859375,47417.6328125
2022-01-01 20:50:00+00:00,47437.2890625,47437.2890625,47415.38671875,47417.6328125,47427.89453125
2022-01-01 20:55:00+00:00,47409.74609375,47427.90625,47409.74609375,47427.89453125,47438.0078125
2022-01-01 21:00:00+00:00,47440.359375,47444.5078125,47437.8828125,47438.0078125,47410.8203125
2022-01-01 21:05:00+00:00,47434.73046875,47437.734375,47410.8203125,47410.8203125,47424.45703125
2022-01-01 21:10:00+00:00,47401.2109375,47424.45703125,47401.2109375,47424.45703125,47501.55078125
2022-01-01 21:15:00+00:00,47440.28515625,47501.55078125,47440.28515625,47501.55078125,47466.09375
2022-01-01 21:20:00+00:00,47502.13671875,47502.13671875,47461.7578125,47466.09375,47416.26171875
2022-01-01 21:25:00+00:00,47456.87109375,47456.87109375,47416.26171875,47416.26171875,47424.15625
2022-01-01 21:30:00+00:00,47412.98828125,47424.15625,47412.98828125,47424.15625,47464.68359375
2022-01-01 21:35:00+00:00,47445.00390625,47467.20703125,47441.890625,47464.68359375,47451.46484375
2022-01-01 21:40:00+00:00,47461.9375,47462.37109375,47451.46484375,47451.46484375,47427.46875
2022-01-01 21:45:00+00:00,47459.1640625,47460.39453125,47427.46875,47427.46875,47350.42578125
2022-01-01 21:50:00+00:00,47402.36328125,47402.36328125,47349.36328125,47350.42578125,47382.50390625
2022-01-01 21:55:00+00:00,47350.6171875,47385.578125,47349.5546875,47382.50390625,47399.0859375
2022-01-01 22:00:00+00:00,47382.36328125,47399.0859375,47382.36328125,47399.0859375,47394.12109375
2022-01-01 22:05:00+00:00,47400.0234375,47400.46875,47394.12109375,47394.12109375,47370.38671875
2022-01-01 22:10:00+00:00,47382.60546875,47383.90234375,47370.38671875,47370.38671875,47338.12109375
2022-01-01 22:15:00+00:00,47369.29296875,47369.29296875,47338.12109375,47338.12109375,47329.078125
2022-01-01 22:20:00+00:00,47341.75390625,47341.75390625,47329.078125,47329.078125,47403.61328125
2022-01-01 22:25:00+00:00,47336.296875,47403.61328125,47336.296875,47403.61328125,47420.5234375
2022-01-01 22:30:00+00:00,47401.578125,47420.5234375,47401.578125,47420.5234375,47431.78125
2022-01-01 22:35:00+00:00,47420.76171875,47431.78125,47420.76171875,47431.78125,47456.24609375
2022-01-01 22:40:00+00:00,47454.69921875,47456.24609375,47454.69921875,47456.24609375,47475.3984375
2022-01-01 22:45:00+00:00,47452.2109375,47475.3984375,47452.2109375,47475.3984375,47468.796875
2022-01-01 22:50:00+00:00,47475.32421875,47475.32421875,47468.796875,47468.796875,47447.60546875
2022-01-01 22:55:00+00:00,47446.29296875,47452.015625,47442.1328125,47447.60546875,47392.18359375
2022-01-01 23:00:00+00:00,47456.23828125,47456.23828125,47392.18359375,47392.18359375,47400.38671875
2022-01-01 23:05:00+00:00,47386.953125,47400.38671875,47386.953125,47400.38671875,47397.4375
2022-01-01 23:10:00+00:00,47411.921875,47411.921875,47394.96484375,47397.4375,47412.41796875
2022-01-01 23:15:00+00:00,47387.6484375,47412.41796875,47387.6484375,47412.41796875,47408.8203125
2022-01-01 23:20:00+00:00,47415.5625,47416.5390625,47406.625,47408.8203125,47448.20703125
2022-01-01 23:25:00+00:00,47399.62109375,47455.58203125,47399.62109375,47448.20703125,47425.71875
2022-01-01 23:30:00+00:00,47428.77734375,47428.77734375,47418.81640625,47425.71875,47493.70703125
2022-01-01 23:35:00+00:00,47431.76171875,47493.70703125,47431.76171875,47493.70703125,47527.78515625
2022-01-01 23:40:00+00:00,47531.96875,47531.96875,47524.0703125,47527.78515625,47553.5546875
2022-01-01 23:45:00+00:00,47529.046875,47553.5546875,47523.87890625,47553.5546875,47554.4921875
2022-01-01 23:50:00+00:00,47552.46875,47555.16015625,47552.46875,47554.4921875,47620.421875
2022-01-01 23:55:00+00:00,47572.4296875,47620.421875,47572.4296875,47620.421875,47685.9609375
2022-01-02 00:00:00+00:00,47699.15625,47702.53125,47685.9609375,47685.9609375,47634.64453125
2022-01-02 00:05:00+00:00,47681.00390625,47681.00390625,47634.64453125,47634.64453125,47541.1953125
2022-01-02 00:10:00+00:00,47598.9375,47598.9375,47541.1953125,47541.1953125,47533.8359375
2022-01-02 00:15:00+00:00,47564.359375,47564.359375,47533.8359375,47533.8359375,47503.26171875
2022-01-02 00:20:00+00:00,47530.953125,47530.953125,47490.75,47503.26171875,47549.8359375
2022-01-02 00:25:00+00:00,47528.43359375,47549.8359375,47528.43359375,47549.8359375,47561.4296875
2022-01-02 00:30:00+00:00,47549.26953125,47565.4453125,47549.26953125,47561.4296875,47635.18359375
2022-01-02 00:35:00+00:00,47575.08203125,47635.18359375,47575.08203125,47635.18359375,47677.671875
2022-01-02 00:40:00+00:00,47655.984375,47680.609375,47655.984375,47677.671875,47666.21484375
2022-01-02 00:45:00+00:00,47682.58203125,47682.58203125,47657.90625,47666.21484375,47664.015625
2022-01-02 00:50:00+00:00,47665.171875,47668.1328125,47658.4453125,47664.015625,47643.05859375
2022-01-02 00:55:00+00:00,47651.1015625,47651.1015625,47643.05859375,47643.05859375,47637.0625
2022-01-02 01:00:00+00:00,47648.68359375,47651.28125,47637.0625,47637.0625,47583.6484375
2022-01-02 01:05:00+00:00,47608.03125,47609.83203125,47583.6484375,47583.6484375,47569.15625
2022-01-02 01:10:00+00:00,47571.5625,47571.5625,47568.91015625,47569.15625,47509.875
2022-01-02 01:15:00+00:00,47503.26953125,47509.875,47503.26953125,47509.875,47488.91015625
2022-01-02 01:20:00+00:00,47505.765625,47505.765625,47488.91015625,47488.91015625,47494.0703125
2022-01-02 01:25:00+00:00,47507.07421875,47507.07421875,47494.0703125,47494.0703125,47469.25
2022-01-02 01:30:00+00:00,47490.3828125,47490.80859375,47469.25,47469.25,47423.09375
2022-01-02 01:35:00+00:00,47466.89453125,47466.89453125,47423.09375,47423.09375,47437.7265625
2022-01-02 01:40:00+00:00,47423.36328125,47441.77734375,47423.36328125,47437.7265625,47400.00390625
2022-01-02 01:45:00+00:00,47403.171875,47403.171875,47400.00390625,47400.00390625,47412.953125
2022-01-02 01:50:00+00:00,47416.32421875,47416.32421875,47407.0703125,47412.953125,47378.01171875
2022-01-02 01:55:00+00:00,47404.71484375,47404.71484375,47378.01171875,47378.01171875,47375.14453125
2022-01-02 02:00:00+00:00,47379.6171875,47387.84375,47375.14453125,47375.14453125,47402.90234375
2022-01-02 02:05:00+00:00,47376.2265625,47402.90234375,47376.2265625,47402.90234375,47418.8046875
2022-01-02 02:10:00+00:00,47399.4453125,47419.88671875,47399.4453125,47418.8046875,47417.00390625
2022-01-02 02:15:00+00:00,47429.30859375,47429.30859375,47415.046875,47417.00390625,47427.06640625
2022-01-02 02:20:00+00:00,47415.671875,47427.06640625,47415.671875,47427.06640625,47376.89453125
2022-01-02 02:25:00+00:00,47433.921875,47433.921875,47376.89453125,47376.89453125,47352.97265625
2022-01-02 02:30:00+00:00,47364.39453125,47364.39453125,47352.97265625,47352.97265625,47342.37109375
2022-01-02 02:35:00+00:00,47350.7265625,47350.7265625,47337.2265625,47342.37109375,47412.28515625
2022-01-02 02:40:00+00:00,47362.78125,47412.28515625,47362.78125,47412.28515625,47392.71484375
2022-01-02 02:45:00+00:00,47391.14453125,47393.11328125,47391.14453125,47392.71484375,47412.9375
2022-01-02 02:50:00+00:00,47406.80078125,47412.9375,47405.921875,47412.9375,47402.1953125
2022-01-02 02:55:00+00:00,47404.6875,47409.48828125,47402.1953125,47402.1953125,47393.5859375
2022-01-02 03:00:00+00:00,47388.26171875,47393.5859375,47388.26171875,47393.5859375,47406.453125
2022-01-02 03:05:00+00:00,47392.09765625,47407.40625,47391.40234375,47406.453125,47367.55859375
2022-01-02 03:10:00+00:00,47405.26953125,47406.12890625,47367.55859375,47367.55859375,47330.35546875
2022-01-02 03:15:00+00:00,47344.5390625,47344.5390625,47330.35546875,47330.35546875,47337.10546875
2022-01-02 03:20:00+00:00,47331.9140625,47337.10546875,47330.71484375,47337.10546875,47373.3203125
2022-01-02 03:25:00+00:00,47350.66796875,47373.39453125,47350.66796875,47373.3203125,47418.63671875
2022-01-02 03:30:00+00:00,47385.546875,47418.63671875,47385.546875,47418.63671875,47443.125
2022-01-02 03:35:00+00:00,47418.71484375,47445.09765625,47418.71484375,47443.125,47427.99609375
2022-01-02 03:40:00+00:00,47440.390625,47440.390625,47427.23828125,47427.99609375,47348.01171875
2022-01-02 03:45:00+00:00,47411.52734375,47411.52734375,47348.01171875,47348.01171875,47345.14453125
2022-01-02 03:50:00+00:00,47345.94140625,47345.94140625,47335.88671875,47345.14453125,47390.140625
2022-01-02 03:55:00+00:00,47393.359375,47393.359375,47389.890625,47390.140625,47375.6015625
2022-01-02 04:00:00+00:00,47389.4140625,47389.4140625,47375.6015625,47375.6015625,47397.95703125
2022-01-02 04:05:00+00:00,47388.0234375,47397.95703125,47388.0234375,47397.95703125,47411.98046875
2022-01-02 04:10:00+00:00,47409.50390625,47414.50390625,47408.58984375,47411.98046875,47368.05078125
2022-01-02 04:15:00+00:00,47411.58984375,47411.58984375,47368.05078125,47368.05078125,47353.5703125
2022-01-02 04:20:00+00:00,47361.60546875,47361.60546875,47353.08984375,47353.5703125,47361.85546875
2022-01-02 04:25:00+00:00,47348.30078125,47361.85546875,47347.9453125,47361.85546875,47328.6171875
2022-01-02 04:30:00+00:00,47323.94921875,47328.6171875,47321.8359375,47328.6171875,47363.77734375
2022-01-02 04:35:00+00:00,47329.328125,47363.77734375,47329.328125,47363.77734375,47319.3828125
2022-01-02 04:40:00+00:00,47376.8046875,47376.8046875,47319.3828125,47319.3828125,47171.28125
2022-01-02 04:45:00+00:00,47231.8984375,47231.8984375,47171.28125,47171.28125,47026.10546875
2022-01-02 04:50:00+00:00,47022.203125,47026.10546875,47022.203125,47026.10546875,46936.2421875
2022-01-02 04:55:00+00:00,46891.16015625,46936.2421875,46891.16015625,46936.2421875,46974.87890625
2022-01-02 05:00:00+00:00,46944.6875,46974.87890625,46941.34375,46974.87890625,46986.01171875
2022-01-02 05:05:00+00:00,46974.953125,46986.01171875,46974.953125,46986.01171875,47006.9453125
2022-01-02 05:10:00+00:00,46996.34765625,47006.9453125,46991.25,47006.9453125,46951.41015625
2022-01-02 05:15:00+00:00,47007.0859375,47007.0859375,46951.41015625,46951.41015625,46994.13671875
2022-01-02 05:20:00+00:00,46961.73828125,46994.953125,46961.73828125,46994.13671875,46977.66796875
2022-01-02 05:25:00+00:00,46965.94140625,46977.66796875,46965.94140625,46977.66796875,47032.5390625
2022-01-02 05:30:00+00:00,46969.83203125,47032.5390625,46969.83203125,47032.5390625,47007.78515625
2022-01-02 05:35:00+00:00,47031.07421875,47031.21484375,47007.78515625,47007.78515625,46991.75
2022-01-02 05:40:00+00:00,47005.40234375,47007.23828125,46991.75,46991.75,46977.67578125
2022-01-02 05:45:00+00:00,46989.23046875,46995.015625,46977.67578125,46977.67578125,46997.19140625
2022-01-02 05:50:00+00:00,46970.57421875,47003.15234375,46970.57421875,46997.19140625,47043.04296875
2022-01-02 05:55:00+00:00,47034.49609375,47043.04296875,47033.890625,47043.04296875,47079.203125
2022-01-02 06:00:00+00:00,47084.93359375,47084.93359375,47079.203125,47079.203125,47055.12890625
2022-01-02 06:05:00+00:00,47061.2578125,47063.3359375,47054.37890625,47055.12890625,47068.03515625
2022-01-02 06:10:00+00:00,47060.9140625,47070.0390625,47060.9140625,47068.03515625,47152.8671875
2022-01-02 06:15:00+00:00,47052.03515625,47152.8671875,47052.03515625,47152.8671875,47138.328125
2022-01-02 06:20:00+00:00,47142.9765625,47142.9765625,47135.30078125,47138.328125,47126.26171875
2022-01-02 06:25:00+00:00,47135.08984375,47135.08984375,47125.01953125,47126.26171875,47124.23828125
2022-01-02 06:30:00+00:00,47124.5,47124.5,47119.40625,47124.23828125,47142.84375
2022-01-02 06:35:00+00:00,47121.0234375,47142.84375,47121.0234375,47142.84375,47145.48046875
2022-01-02 06:40:00+00:00,47125.8359375,47145.48046875,47125.8359375,47145.48046875,47211.171875
2022-01-02 06:45:00+00:00,47200.0625,47211.171875,47200.0625,47211.171875,47203.98046875
2022-01-02 06:50:00+00:00,47210.3984375,47210.3984375,47203.98046875,47203.98046875,47172.6171875
2022-01-02 06:55:00+00:00,47183.79296875,47185.4140625,47172.6171875,47172.6171875,47161.23046875
2022-01-02 07:00:00+00:00,47172.6640625,47172.6640625,47158.87890625,47161.23046875,47179.60546875
2022-01-02 07:05:00+00:00,47147.34375,47179.60546875,47147.34375,47179.60546875,47183.25390625
2022-01-02 07:10:00+00:00,47182.1640625,47186.53515625,47182.1640625,47183.25390625,47196.62890625
2022-01-02 07:15:00+00:00,47163.26953125,47196.62890625,47163.26953125,47196.62890625,47200.69140625
2022-01-02 07:20:00+00:00,47198.76171875,47200.69140625,47195.41796875,47200.69140625,47197.44921875
2022-01-02 07:25:00+00:00,47198.15625,47198.26953125,47197.01953125,47197.44921875,47227.5625
2022-01-02 07:30:00+00:00,47197.9453125,47227.5625,47197.9453125,47227.5625,47263.62109375
2022-01-02 07:35:00+00:00,47227.8828125,47263.62109375,47227.8828125,47263.62109375,47229.88671875
2022-01-02 07:40:00+00:00,47262.83984375,47262.83984375,47229.88671875,47229.88671875,47173.54296875
2022-01-02 07:45:00+00:00,47227.11328125,47227.11328125,47173.54296875,47173.54296875,47174.6328125
2022-01-02 07:50:00+00:00,47174.1640625,47174.6328125,47173.3671875,47174.6328125,47168.65625
2022-01-02 07:55:00+00:00,47185.06640625,47185.06640625,47168.65625,47168.65625,47164.76171875
2022-01-02 08:00:00+00:00,47175.50390625,47183.7109375,47164.76171875,47164.76171875,47111.515625
2022-01-02 08:05:00+00:00,47145.6875,47145.6875,47111.515625,47111.515625,47079.5703125
2022-01-02 08:10:00+00:00,47101.12109375,47101.12109375,47072.1953125,47079.5703125,47116.07421875
2022-01-02 08:15:00+00:00,47098.68359375,47116.07421875,47098.25,47116.07421875,47146.57421875
2022-01-02 08:20:00+00:00,47120.015625,47146.57421875,47120.015625,47146.57421875,47196.8671875
2022-01-02 08:25:00+00:00,47189.28515625,47196.94921875,47189.28515625,47196.8671875,47170.09375
2022-01-02 08:30:00+00:00,47194.70703125,47195.58984375,47170.09375,47170.09375,47131.49609375
2022-01-02 08:35:00+00:00,47170.015625,47170.015625,47131.49609375,47131.49609375,47126.0859375
2022-01-02 08:40:00+00:00,47113.8515625,47126.0859375,47109.11328125,47126.0859375,47196.46875
2022-01-02 08:45:00+00:00,47131.93359375,47196.46875,47131.93359375,47196.46875,47212.2265625
2022-01-02 08:50:00+00:00,47196.6484375,47212.2265625,47196.6484375,47212.2265625,47231.94921875
2022-01-02 08:55:00+00:00,47229.828125,47231.94921875,47229.828125,47231.94921875,47237.71875
2022-01-02 09:00:00+00:00,47236.95703125,47237.71875,47236.95703125,47237.71875,47238.9140625
2022-01-02 09:05:00+00:00,47223.3828125,47238.9140625,47223.3828125,47238.9140625,47191.53125
2022-01-02 09:10:00+00:00,47216.62890625,47216.62890625,47191.53125,47191.53125,47204.5234375
2022-01-02 09:15:00+00:00,47209.2734375,47209.2734375,47203.29296875,47204.5234375,47298.58984375
2022-01-02 09:20:00+00:00,47211.47265625,47298.58984375,47211.47265625,47298.58984375,47386.59375
2022-01-02 09:25:00+00:00,47392.921875,47393.234375,47386.59375,47386.59375,47372.80078125
2022-01-02 09:30:00+00:00,47389.05078125,47389.05078125,47372.80078125,47372.80078125,47375.953125
2022-01-02 09:35:00+00:00,47370.75,47375.953125,47370.00390625,47375.953125,47381.16015625
2022-01-02 09:40:00+00:00,47375.87890625,47381.16015625,47373.0625,47381.16015625,47387.84375
2022-01-02 09:45:00+00:00,47377.98828125,47387.84375,47377.98828125,47387.84375,47374.30859375
2022-01-02 09:50:00+00:00,47383.3046875,47383.3046875,47374.30859375,47374.30859375,47304.4609375
2022-01-02 09:55:00+00:00,47353.578125,47353.578125,47304.4609375,47304.4609375,47325.37109375
2022-01-02 10:00:00+00:00,47297.015625,47325.37109375,47297.015625,47325.37109375,47330.73828125
2022-01-02 10:05:00+00:00,47325.1328125,47330.73828125,47324.3984375,47330.73828125,47349.5390625
2022-01-02 10:10:00+00:00,47323.91015625,47349.5390625,47323.91015625,47349.5390625,47356.46484375
2022-01-02 10:15:00+00:00,47358.01171875,47358.21484375,47356.46484375,47356.46484375,47327.88671875
2022-01-02 10:20:00+00:00,47348.2421875,47348.2421875,47324.19140625,47327.88671875,47310.44140625
2022-01-02 10:25:00+00:00,47321.84765625,47321.84765625,47310.44140625,47310.44140625,47311.2109375
2022-01-02 10:30:00+00:00,47308.91015625,47311.2109375,47305.1484375,47311.2109375,47297.421875
2022-01-02 10:35:00+00:00,47301.78125,47302.4765625,47297.421875,47297.421875,47261.13671875
2022-01-02 10:40:00+00:00,47296.4296875,47296.4296875,47257.12109375,47261.13671875,47269.07421875
2022-01-02 10:45:00+00:00,47262.2734375,47269.5625,47262.2734375,47269.07421875,47261.91796875
2022-01-02 10:50:00+00:00,47268.69921875,47268.69921875,47261.7890625,47261.91796875,47276.77734375
2022-01-02 10:55:00+00:00,47270.7890625,47283.47265625,47269.6953125,47276.77734375,47255.97265625
2022-01-02 11:00:00+00:00,47244.55859375,47255.97265625,47244.55859375,47255.97265625,47275.51171875
2022-01-02 11:05:00+00:00,47256.17578125,47275.51171875,47256.17578125,47275.51171875,47304.50390625
2022-01-02 11:10:00+00:00,47292.75,47304.50390625,47292.75,47304.50390625,47299.890625
2022-01-02 11:15:00+00:00,47306.0390625,47306.0390625,47299.890625,47299.890625,47342.69921875
2022-01-02 11:20:00+00:00,47303.5234375,47344.01171875,47303.5234375,47342.69921875,47339.74609375
2022-01-02 11:25:00+00:00,47340.765625,47340.765625,47338.69140625,47339.74609375,47361.48828125
2022-01-02 11:30:00+00:00,47340.0234375,47361.48828125,47340.0234375,47361.48828125,47337.80859375
2022-01-02 11:35:00+00:00,47360.73046875,47360.73046875,47335.7265625,47337.80859375,47323.94921875
2022-01-02 11:40:00+00:00,47337.69921875,47337.69921875,47323.94921875,47323.94921875,47260.22265625
2022-01-02 11:45:00+00:00,47322.26953125,47322.26953125,47260.22265625,47260.22265625,47273.75390625
2022-01-02 11:50:00+00:00,47258.421875,47273.75390625,47253.0859375,47273.75390625,47260.578125
2022-01-02 11:55:00+00:00,47275.54296875,47275.6640625,47260.578125,47260.578125,47226.3828125
2022-01-02 12:00:00+00:00,47272.609375,47273.67578125,47226.3828125,47226.3828125,47128.06640625
2022-01-02 12:05:00+00:00,47216.17578125,47216.17578125,47128.06640625,47128.06640625,47148.10546875
2022-01-02 12:10:00+00:00,47127.015625,47148.10546875,47127.015625,47148.10546875,47167.16796875
2022-01-02 12:15:00+00:00,47143.796875,47167.16796875,47142.0390625,47167.16796875,47139.4296875
2022-01-02 12:20:00+00:00,47163.29296875,47163.29296875,47122.85546875,47139.4296875,47171.8828125
2022-01-02 12:25:00+00:00,47177.390625,47177.92578125,47171.8828125,47171.8828125,47171.55078125
2022-01-02 12:30:00+00:00,47170.6953125,47171.55078125,47167.73828125,47171.55078125,47254.66796875
2022-01-02 12:35:00+00:00,47171.66796875,47254.66796875,47171.66796875,47254.66796875,47365.3046875
2022-01-02 12:40:00+00:00,47300.43359375,47365.3046875,47300.43359375,47365.3046875,47363.7265625
2022-01-02 12:45:00+00:00,47348.265625,47363.7265625,47348.265625,47363.7265625,47371.9375
2022-01-02 12:50:00+00:00,47365.32421875,47375.98828125,47365.32421875,47371.9375,47344.0078125
2022-01-02 12:55:00+00:00,47364.86328125,47364.86328125,47344.0078125,47344.0078125,47277.46875
2022-01-02 13:00:00+00:00,47340.30078125,47340.30078125,47277.46875,47277.46875,47315.50390625
2022-01-02 13:05:00+00:00,47278.3671875,47315.50390625,47277.83984375,47315.50390625,47271.69140625
2022-01-02 13:10:00+00:00,47320.53125,47320.53125,47271.69140625,47271.69140625,47185.62109375
2022-01-02 13:15:00+00:00,47264.65625,47264.65625,47185.62109375,47185.62109375,47183.7890625
2022-01-02 13:20:00+00:00,47177.7265625,47183.7890625,47177.7265625,47183.7890625,47203.4140625
2022-01-02 13:25:00+00:00,47183.73828125,47203.4140625,47183.73828125,47203.4140625,47242.4921875
2022-01-02 13:30:00+00:00,47256.27734375,47256.27734375,47242.4921875,47242.4921875,47196.5
2022-01-02 13:35:00+00:00,47237.2109375,47237.2109375,47196.5,47196.5,47191.40234375
2022-01-02 13:40:00+00:00,47193.21875,47193.21875,47186.52734375,47191.40234375,47174.49609375
2022-01-02 13:45:00+00:00,47193.94921875,47193.94921875,47174.49609375,47174.49609375,47172.0625
2022-01-02 13:50:00+00:00,47169.4140625,47172.0625,47163.4609375,47172.0625,47176.23046875
2022-01-02 13:55:00+00:00,47186.8046875,47191.9765625,47173.89453125,47176.23046875,47184.49609375
2022-01-02 14:00:00+00:00,47173.26953125,47190.83984375,47173.26953125,47184.49609375,47179.96875
2022-01-02 14:05:00+00:00,47179.05859375,47179.96875,47178.3203125,47179.96875,47184.2734375
2022-01-02 14:10:00+00:00,47181.1015625,47184.43359375,47177.4453125,47184.2734375,47234.9296875
2022-01-02 14:15:00+00:00,47211.08203125,47234.9296875,47210.1796875,47234.9296875,47216.703125
2022-01-02 14:20:00+00:00,47235.03515625,47235.03515625,47216.703125,47216.703125,47130.796875
2022-01-02 14:25:00+00:00,47163.3046875,47168.42578125,47130.796875,47130.796875,47133.203125
2022-01-02 14:30:00+00:00,47124.01171875,47136.76171875,47124.01171875,47133.203125,47126.7109375
2022-01-02 14:35:00+00:00,47125.48828125,47126.890625,47125.48828125,47126.7109375,47177.8203125
2022-01-02 14:40:00+00:00,47159.31640625,47177.8203125,47155.578125,47177.8203125,47178.12109375
2022-01-02 14:45:00+00:00,47174.53515625,47178.12109375,47174.53515625,47178.12109375,47150.67578125
2022-01-02 14:50:00+00:00,47174.98828125,47174.98828125,47150.67578125,47150.67578125,47168.53515625
2022-01-02 14:55:00+00:00,47170.2578125,47170.69921875,47164.4296875,47168.53515625,47154.03125
2022-01-02 15:00:00+00:00,47161.109375,47162.17578125,47154.03125,47154.03125,47131.95703125
2022-01-02 15:05:00+00:00,47153.87109375,47153.87109375,47126.11328125,47131.95703125,47191.29296875
2022-01-02 15:10:00+00:00,47189.98828125,47191.29296875,47189.828125,47191.29296875,47288.02734375
2022-01-02 15:15:00+00:00,47216.609375,47304.14453125,47216.609375,47288.02734375,47277.64453125
2022-01-02 15:20:00+00:00,47286.16015625,47286.16015625,47277.64453125,47277.64453125,47224.90234375
2022-01-02 15:25:00+00:00,47254.0390625,47254.0390625,47224.90234375,47224.90234375,47215.72265625
2022-01-02 15:30:00+00:00,47225.53515625,47246.90625,47215.72265625,47215.72265625,47202.01171875
2022-01-02 15:35:00+00:00,47216.66796875,47216.66796875,47201.859375,47202.01171875,47211.8828125
2022-01-02 15:40:00+00:00,47189.78125,47211.8828125,47189.78125,47211.8828125,47327.55859375
2022-01-02 15:45:00+00:00,47247.62109375,47327.55859375,47247.62109375,47327.55859375,47317.5390625
2022-01-02 15:50:00+00:00,47317.5390625,47317.5390625,47317.5390625,47317.5390625,47331.16796875
2022-01-02 15:55:00+00:00,47353.56640625,47354.421875,47331.16796875,47331.16796875,47375.16015625
2022-01-02 16:00:00+00:00,47333.59765625,47375.16015625,47333.59765625,47375.16015625,47358.08203125
2022-01-02 16:05:00+00:00,47364.4296875,47364.4296875,47354.765625,47358.08203125,47405.09765625
2022-01-02 16:10:00+00:00,47377.62109375,47405.09765625,47377.62109375,47405.09765625,47419.859375
2022-01-02 16:15:00+00:00,47402.47265625,47419.859375,47402.47265625,47419.859375,47426.6484375
2022-01-02 16:20:00+00:00,47411.16015625,47426.6484375,47411.16015625,47426.6484375,47429.38671875
2022-01-02 16:25:00+00:00,47422.08203125,47429.38671875,47421.76171875,47429.38671875,47487.0546875
2022-01-02 16:30:00+00:00,47425.2421875,47487.0546875,47425.2421875,47487.0546875,47576.9140625
2022-01-02 16:35:00+00:00,47517.19921875,47584.73828125,47517.19921875,47576.9140625,47547.02734375
2022-01-02 16:40:00+00:00,47581.22265625,47581.22265625,47547.02734375,47547.02734375,47630.4375
2022-01-02 16:45:00+00:00,47553.6328125,47630.4375,47553.6328125,47630.4375,47657.5859375
2022-01-02 16:50:00+00:00,47639.0546875,47664.85546875,47639.0546875,47657.5859375,47730.2265625
2022-01-02 16:55:00+00:00,47645.01953125,47730.2265625,47645.01953125,47730.2265625,47875.65625
2022-01-02 17:00:00+00:00,47740.9140625,47875.65625,47740.9140625,47875.65625,47865.54296875
2022-01-02 17:05:00+00:00,47862.7109375,47881.40625,47862.7109375,47865.54296875,47722.9453125
2022-01-02 17:10:00+00:00,47767.1328125,47768.1875,47722.9453125,47722.9453125,47636.078125
2022-01-02 17:15:00+00:00,47702.03125,47702.03125,47636.078125,47636.078125,47603.046875
2022-01-02 17:20:00+00:00,47631.5859375,47637.49609375,47601.21875,47603.046875,47661.58984375
2022-01-02 17:25:00+00:00,47613.84375,47661.58984375,47613.84375,47661.58984375,47601.39453125
2022-01-02 17:30:00+00:00,47661.25,47687.88671875,47601.39453125,47601.39453125,47603.57421875
2022-01-02 17:35:00+00:00,47598.5859375,47603.57421875,47598.5859375,47603.57421875,47642.8671875
2022-01-02 17:40:00+00:00,47628.5078125,47642.8671875,47626.37890625,47642.8671875,47587.05078125
2022-01-02 17:45:00+00:00,47639.84765625,47639.84765625,47587.05078125,47587.05078125,47486.79296875
2022-01-02 17:50:00+00:00,47576.7109375,47576.7109375,47486.79296875,47486.79296875,47472.98046875
2022-01-02 17:55:00+00:00,47460.609375,47472.98046875,47452.44140625,47472.98046875,47426.1015625
2022-01-02 18:00:00+00:00,47471.4609375,47471.4609375,47426.1015625,47426.1015625,47394.6796875
2022-01-02 18:05:00+00:00,47431.41796875,47432.890625,47394.6796875,47394.6796875,47366.7421875
2022-01-02 18:10:00+00:00,47362.43359375,47367.6640625,47362.43359375,47366.7421875,47357.8671875
2022-01-02 18:15:00+00:00,47353.4296875,47357.8671875,47353.4296875,47357.8671875,47289.4140625
2022-01-02 18:20:00+00:00,47329.80078125,47329.80078125,47289.4140625,47289.4140625,47108.60546875
2022-01-02 18:25:00+00:00,47224.28125,47224.28125,47108.60546875,47108.60546875,46867.90234375
2022-01-02 18:30:00+00:00,47025.95703125,47025.95703125,46867.90234375,46867.90234375,46903.85546875
2022-01-02 18:35:00+00:00,46856.9375,46920.67578125,46856.9375,46903.85546875,46967.5
2022-01-02 18:40:00+00:00,46923.828125,46967.5,46923.828125,46967.5,47015.52734375
2022-01-02 18:45:00+00:00,46976.703125,47015.52734375,46976.703125,47015.52734375,47055.234375
